mysql> select * from rt2;
+---------------------+----------------+-----------+----------+-----------+------+------+------+------+------+------+------+------+------+------+------+------+
| createdDate         | sequenceNumber | frameType | latitude | longitude | c1   | c2   | c3   | c4   | c5   | c6   | c7   | c8   | c9   | c10  | c11  | c12  |
| 2015-02-14 10:23:15 |        8786412 |        14 | 56.31    | 4.91      |    0 |  903 |  937 |    0 |  971 |  953 |    0 |  641 |  972 |  557 |  613 |    0 |
| 2015-02-14 10:23:20 |        8786412 |        15 | 56.01    | 4.75      |    0 |  903 |  937 |    0 |  971 |  953 |    0 |  641 |  972 |  557 |  613 |    0 |
| 2015-02-14 10:23:25 |        8786412 |        16 | 55.71    | 4.59      |    0 |  903 |  937 |    0 |  971 |  953 |    0 |  641 |  972 |  557 |  613 |    0 |
| 2015-02-14 10:23:30 |        8786412 |        17 | 55.41    | 4.43      |    0 |  903 |  937 |    0 |  971 |  953 |    0 |  641 |  972 |  557 |  613 |    0 |
| 2015-02-14 10:23:35 |        8786412 |        18 | 55.12    | 4.27      |    0 |  903 |  937 |    0 |  971 |  953 |    0 |  641 |  972 |  557 |  613 |    0 |
| 2015-02-14 10:23:40 |        8786412 |        19 | 54.82    | 4.11      |    0 |  903 |  937 |    0 |  971 |  953 |    0 |  641 |  972 |  557 |  613 |    0 |
| 2015-02-14 10:23:45 |        8786412 |        20 | 54.52    | 3.96      |    0 |  903 |  937 |    0 |  971 |  953 |    0 |  641 |  972 |  557 |  613 |    0 |
| 2015-02-14 10:24:05 |        8786412 |        23 | 53.33    | 3.36      |    0 |  911 |  962 |    0 |  771 |    0 |    0 |  902 |  949 |  506 |  576 |    0 |
| 2015-02-14 10:24:10 |        8786413 |         0 | 53.03    | 3.21      |    0 |  911 |  962 |    0 |  771 |    0 |    0 |  902 |  949 |  506 |  576 |    0 |
| 2015-02-14 10:24:15 |        8786413 |         1 | 52.73    | 3.07      |    0 |  910 |  963 |    0 |  769 |    0 |    0 |  858 |  949 |  505 |  493 |    0 |
| 2015-02-14 10:24:20 |        8786413 |         2 | 52.43    | 2.93      |    0 |  910 |  963 |    0 |  769 |    0 |    0 |  858 |  949 |  505 |  493 |    0 |
| 2015-02-14 10:24:20 |        8786413 |         3 | 52.43    | 2.93      |    0 |  911 |  963 |    0 |  766 |    0 |    0 |  861 |  947 |  503 |  450 |    0 |
| 2015-02-14 10:24:25 |        8786413 |         4 | 52.13    | 2.79      |    0 |  911 |  963 |    0 |  766 |    0 |    0 |  861 |  947 |  503 |  450 |    0 |
| 2015-02-14 10:24:30 |        8786413 |         5 | 51.83    | 2.65      |    0 |  913 |  963 |    0 |  764 |    0 |    0 |  862 |  955 |    0 |  483 |    0 |
| 2015-02-14 10:24:40 |        8786413 |         6 | 51.23    | 2.38      |    0 |  913 |  963 |    0 |  764 |    0 |    0 |  862 |  955 |    0 |  483 |    0 |
| 2015-02-14 10:24:45 |        8786413 |         7 | 50.93    | 2.24      |    0 |  915 |  962 |    0 |  761 |    0 |    0 |  863 |  945 |  496 |  587 |    0 |
| 2015-02-14 10:24:45 |        8786413 |         8 | 50.93    | 2.24      |    0 |  915 |  962 |    0 |  761 |    0 |    0 |  863 |  945 |  496 |  587 |    0 |
| 2015-02-14 10:24:50 |        8786413 |         9 | 50.63    | 2.11      |    0 |  918 |  963 |    0 |  760 |    0 |    0 |  865 |  944 |  491 |  615 |    0 |
| 2015-02-14 10:24:55 |        8786413 |        10 | 50.33    | 1.98      |    0 |  918 |  963 |    0 |  760 |    0 |    0 |  865 |  944 |  491 |  615 |    0 |
| 2015-02-14 10:25:00 |        8786413 |        11 | 50.03    | 1.85      |    0 |  921 |  963 |    0 |  758 |    0 |    0 |  864 |  941 |  474 |  583 |    0 |
| 2015-02-14 10:25:05 |        8786413 |        12 | 49.73    | 1.72      |    0 |  921 |  963 |    0 |  758 |    0 |    0 |  864 |  941 |  474 |  583 |    0 |
| 2015-02-14 10:25:10 |        8786413 |        13 | 49.43    | 1.6       |    0 |  924 |  947 |    0 |  758 |    0 |    0 |  868 |  940 |  489 |  482 |    0 |
| 2015-02-14 10:25:20 |        8786413 |        14 | 48.83    | 1.34      |    0 |  924 |  947 |    0 |  758 |    0 |    0 |  868 |  940 |  489 |  482 |    0 |
| 2015-02-14 10:25:20 |        8786413 |        15 | 48.83    | 1.34      |    0 |  924 |  947 |    0 |  758 |    0 |    0 |  868 |  940 |  489 |  482 |    0 |
| 2015-02-14 10:25:25 |        8786413 |        16 | 48.53    | 1.22      |    0 |  924 |  947 |    0 |  758 |    0 |    0 |  868 |  940 |  489 |  482 |    0 |
| 2015-02-14 10:25:30 |        8786413 |        17 | 48.22    | 1.1       |    0 |  924 |  947 |    0 |  758 |    0 |    0 |  868 |  940 |  489 |  482 |    0 |
| 2015-02-14 10:25:35 |        8786413 |        18 | 47.92    | 0.98      |    0 |  928 |  963 |    0 |  760 |    0 |  979 |  867 |  937 |  472 |  620 |    0 |
| 2015-02-14 10:25:40 |        8786413 |        19 | 47.62    | 0.86      |    0 |  928 |  963 |    0 |  760 |    0 |  979 |  867 |  937 |  472 |  620 |    0 |
| 2015-02-14 10:25:45 |        8786413 |        20 | 47.32    | 0.74      |    0 |  928 |  963 |    0 |  760 |    0 |  979 |  867 |  937 |  472 |  620 |    0 |
| 2015-02-14 10:25:50 |        8786413 |        21 | 47.02    | 0.62      |    0 |  928 |  963 |    0 |  760 |    0 |  979 |  867 |  937 |  472 |  620 |    0 |
| 2015-02-14 10:25:55 |        8786413 |        22 | 46.72    | 0.51      |    0 |  928 |  963 |    0 |  760 |    0 |  979 |  867 |  937 |  472 |  620 |    0 |
| 2015-02-14 10:26:00 |        8786413 |        23 | 46.42    | 0.39      |    0 |  928 |  963 |    0 |  760 |    0 |  979 |  867 |  937 |  472 |  620 |    0 |
| 2015-02-14 10:26:05 |        8786414 |         0 | 46.11    | 0.28      |    0 |  928 |  963 |    0 |  760 |    0 |  979 |  867 |  937 |  472 |  620 |    0 |
| 2015-02-14 10:26:10 |        8786414 |         1 | 45.81    | 0.16      |    0 |  928 |  963 |    0 |  760 |    0 |  979 |  867 |  937 |  472 |  620 |    0 |
| 2015-02-14 10:26:15 |        8786414 |         2 | 45.51    | 0.05      |    0 |  928 |  963 |    0 |  760 |    0 |  979 |  867 |  937 |  472 |  620 |    0 |
| 2015-02-14 10:26:20 |        8786414 |         3 | 45.21    | 359.94    |    0 |  928 |  963 |    0 |  760 |    0 |  979 |  867 |  937 |  472 |  620 |    0 |
| 2015-02-14 10:26:25 |        8786414 |         4 | 44.91    | 359.83    |    0 |  928 |  963 |    0 |  760 |    0 |  979 |  867 |  937 |  472 |  620 |    0 |
| 2015-02-14 10:26:30 |        8786414 |         5 | 44.6     | 359.72    |    0 |  928 |  963 |    0 |  760 |    0 |  979 |  867 |  937 |  472 |  620 |    0 |
| 2015-02-14 10:26:35 |        8786414 |         6 | 44.3     | 359.61    |    0 |  928 |  963 |    0 |  760 |    0 |  979 |  867 |  937 |  472 |  620 |    0 |
| 2015-02-14 10:26:40 |        8786414 |         7 | 44       | 359.5     |    0 |  928 |  963 |    0 |  760 |    0 |  979 |  867 |  937 |  472 |  620 |    0 |
| 2015-02-14 10:26:45 |        8786414 |         8 | 43.7     | 359.4     |    0 |  928 |  963 |    0 |  760 |    0 |  979 |  867 |  937 |  472 |  620 |    0 |
| 2015-02-14 10:26:50 |        8786414 |         9 | 43.39    | 359.29    |    0 |  928 |  963 |    0 |  760 |    0 |  979 |  867 |  937 |  472 |  620 |    0 |
| 2015-02-14 10:26:55 |        8786414 |        10 | 43.09    | 359.18    |    0 |  928 |  963 |    0 |  760 |    0 |  979 |  867 |  937 |  472 |  620 |    0 |
| 2015-02-14 10:27:00 |        8786414 |        11 | 42.79    | 359.08    |    0 |  928 |  963 |    0 |  760 |    0 |  979 |  867 |  937 |  472 |  620 |    0 |
| 2015-02-14 10:27:05 |        8786414 |        12 | 42.49    | 358.98    |    0 |  928 |  963 |    0 |  760 |    0 |  979 |  867 |  937 |  472 |  620 |    0 |
| 2015-02-14 10:27:15 |        8786414 |        14 | 41.88    | 358.77    |    0 |  928 |  963 |    0 |  760 |    0 |  979 |  867 |  937 |  472 |  620 |    0 |
| 2015-02-14 10:27:20 |        8786414 |        15 | 41.58    | 358.67    |    0 |  928 |  963 |    0 |  760 |    0 |  979 |  867 |  937 |  472 |  620 |    0 |
| 2015-02-14 10:27:25 |        8786414 |        16 | 41.28    | 358.57    |    0 |  928 |  963 |    0 |  760 |    0 |  979 |  867 |  937 |  472 |  620 |    0 |
| 2015-02-14 10:27:30 |        8786414 |        17 | 40.97    | 358.47    |    0 |  928 |  963 |    0 |  760 |    0 |  979 |  867 |  937 |  472 |  620 |    0 |
| 2015-02-14 11:54:45 |        8786458 |         4 | 75.8     | 4.72      |    0 |  736 |  747 |    0 |    0 |  931 |    0 |  508 |    0 |  695 |  794 |    0 |
| 2015-02-14 11:54:45 |        8786458 |         5 | 75.8     | 4.72      |    0 |  736 |  747 |    0 |    0 |  931 |    0 |  508 |    0 |  695 |  794 |    0 |
| 2015-02-14 11:54:55 |        8786458 |         6 | 75.3     | 3.25      |    0 |  736 |  747 |    0 |    0 |  931 |    0 |  508 |    0 |  695 |  794 |    0 |
| 2015-02-14 11:54:55 |        8786458 |         7 | 75.3     | 3.25      |    0 |  736 |  747 |    0 |    0 |  931 |    0 |  508 |    0 |  695 |  794 |    0 |
| 2015-02-14 11:55:00 |        8786458 |         8 | 75.05    | 2.55      |    0 |  736 |  747 |    0 |    0 |  931 |    0 |  508 |    0 |  695 |  794 |    0 |
| 2015-02-14 11:55:05 |        8786458 |         9 | 74.79    | 1.87      |    0 |  736 |  747 |    0 |    0 |  931 |    0 |  508 |    0 |  695 |  794 |    0 |
| 2015-02-14 11:55:10 |        8786458 |        10 | 74.54    | 1.21      |    0 |  736 |  747 |    0 |    0 |  931 |    0 |  508 |    0 |  695 |  794 |    0 |
| 2015-02-14 11:55:15 |        8786458 |        11 | 74.28    | 0.58      |    0 |  736 |  747 |    0 |    0 |  931 |    0 |  508 |    0 |  695 |  794 |    0 |
| 2015-02-14 11:55:20 |        8786458 |        12 | 74.02    | 359.96    |    0 |  736 |  747 |    0 |    0 |  931 |    0 |  508 |    0 |  695 |  794 |    0 |
| 2015-02-14 11:55:25 |        8786458 |        13 | 73.76    | 359.36    |    0 |  736 |  747 |    0 |    0 |  931 |    0 |  508 |    0 |  695 |  794 |    0 |
| 2015-02-14 11:55:35 |        8786458 |        14 | 73.23    | 358.22    |    0 |  736 |  747 |    0 |    0 |  931 |    0 |  508 |    0 |  695 |  794 |    0 |
| 2015-02-14 11:55:35 |        8786458 |        15 | 73.23    | 358.22    |    0 |  736 |  747 |    0 |    0 |  931 |    0 |  508 |    0 |  695 |  794 |    0 |
| 2015-02-14 11:55:35 |        8786458 |        16 | 73.23    | 358.22    |    0 |  736 |  747 |    0 |    0 |  931 |    0 |  508 |    0 |  695 |  794 |    0 |
| 2015-02-14 11:55:45 |        8786458 |        17 | 72.69    | 357.14    |    0 |  736 |  747 |    0 |    0 |  931 |    0 |  508 |    0 |  695 |  794 |    0 |
| 2015-02-14 11:55:45 |        8786458 |        18 | 72.69    | 357.14    |    0 |  736 |  747 |    0 |    0 |  931 |    0 |  508 |    0 |  695 |  794 |    0 |
| 2015-02-14 11:55:50 |        8786458 |        19 | 72.42    | 356.62    |    0 |  736 |  747 |    0 |    0 |  931 |    0 |  508 |    0 |  695 |  794 |    0 |
| 2015-02-14 11:55:55 |        8786458 |        20 | 72.15    | 356.12    |    0 |  736 |  747 |    0 |    0 |  931 |    0 |  508 |    0 |  695 |  794 |    0 |
| 2015-02-14 11:56:00 |        8786458 |        21 | 71.88    | 355.63    |    0 |  736 |  747 |    0 |    0 |  931 |    0 |  508 |    0 |  695 |  794 |    0 |
| 2015-02-14 11:56:05 |        8786458 |        22 | 71.61    | 355.16    |    0 |  736 |  747 |    0 |    0 |  931 |    0 |  508 |    0 |  695 |  794 |    0 |
| 2015-02-14 11:56:10 |        8786458 |        23 | 71.34    | 354.69    |    0 |  736 |  747 |    0 |    0 |  931 |    0 |  508 |    0 |  695 |  794 |    0 |
| 2015-02-14 11:56:15 |        8786459 |         0 | 71.06    | 354.25    |    0 |  736 |  747 |    0 |    0 |  931 |    0 |  508 |    0 |  695 |  794 |    0 |
| 2015-02-14 11:56:25 |        8786459 |         1 | 70.51    | 353.38    |    0 |  736 |  747 |    0 |    0 |  931 |    0 |  508 |    0 |  695 |  794 |    0 |
| 2015-02-14 11:56:25 |        8786459 |         2 | 70.51    | 353.38    |    0 |  736 |  747 |    0 |    0 |  931 |    0 |  508 |    0 |  695 |  794 |    0 |
| 2015-02-14 11:56:30 |        8786459 |         3 | 70.23    | 352.97    |    0 |  736 |  747 |    0 |    0 |  931 |    0 |  508 |    0 |  695 |  794 |    0 |
| 2015-02-14 11:56:35 |        8786459 |         4 | 69.96    | 352.56    |    0 |  736 |  747 |    0 |    0 |  931 |    0 |  508 |    0 |  695 |  794 |    0 |
| 2015-02-14 11:56:40 |        8786459 |         5 | 69.68    | 352.17    |    0 |  736 |  747 |    0 |    0 |  931 |    0 |  508 |    0 |  695 |  794 |    0 |
| 2015-02-14 11:56:45 |        8786459 |         6 | 69.4     | 351.78    |    0 |  736 |  747 |    0 |    0 |  931 |    0 |  508 |    0 |  695 |  794 |    0 |
| 2015-02-14 11:56:50 |        8786459 |         7 | 69.12    | 351.4     |    0 |  736 |  747 |    0 |    0 |  931 |    0 |  508 |    0 |  695 |  794 |    0 |
| 2015-02-14 11:56:55 |        8786459 |         8 | 68.84    | 351.04    |    0 |  736 |  747 |    0 |    0 |  931 |    0 |  508 |    0 |  695 |  794 |    0 |
| 2015-02-14 11:57:00 |        8786459 |         9 | 68.55    | 350.68    |    0 |  736 |  747 |    0 |    0 |  931 |    0 |  508 |    0 |  695 |  794 |    0 |
| 2015-02-14 11:57:05 |        8786459 |        10 | 68.27    | 350.33    |    0 |  736 |  747 |    0 |    0 |  931 |    0 |  508 |    0 |  695 |  794 |    0 |
| 2015-02-14 11:57:15 |        8786459 |        11 | 67.7     | 349.65    |    0 |  736 |  747 |    0 |    0 |  931 |    0 |  508 |    0 |  695 |  794 |    0 |
| 2015-02-14 11:57:15 |        8786459 |        12 | 67.7     | 349.65    |    0 |  736 |  747 |    0 |    0 |  931 |    0 |  508 |    0 |  695 |  794 |    0 |
| 2015-02-14 11:57:35 |        8786459 |        16 | 66.56    | 348.39    |    0 |  814 |  931 |    0 |  969 |  956 |    0 |  866 |  951 |  965 |  403 |    0 |
| 2015-02-14 11:57:45 |        8786459 |        17 | 65.99    | 347.8     |    0 |  814 |  931 |    0 |  969 |  956 |    0 |  866 |  951 |  965 |  403 |    0 |
| 2015-02-14 11:57:45 |        8786459 |        18 | 65.99    | 347.8     |    0 |  801 |  912 |    0 |  965 |  962 |    0 |  877 |  949 |  966 |  427 |  966 |
| 2015-02-14 11:57:55 |        8786459 |        19 | 65.41    | 347.23    |    0 |  801 |  912 |    0 |  965 |  962 |    0 |  877 |  949 |  966 |  427 |  966 |
| 2015-02-14 11:57:55 |        8786459 |        20 | 65.41    | 347.23    |    0 |  782 |  945 |    0 |  959 |  968 |    0 |  886 |  948 |  965 |  444 |  971 |
| 2015-02-14 11:58:00 |        8786459 |        21 | 65.13    | 346.95    |    0 |  782 |  945 |    0 |  959 |  968 |    0 |  886 |  948 |  965 |  444 |  971 |
| 2015-02-14 11:58:05 |        8786459 |        22 | 64.84    | 346.68    |    0 |  779 |  915 |    0 |  950 |    0 |    0 |  895 |  949 |    0 |  457 |  969 |
| 2015-02-14 11:58:10 |        8786459 |        23 | 64.55    | 346.42    |    0 |  779 |  915 |    0 |  950 |    0 |    0 |  895 |  949 |    0 |  457 |  969 |
| 2015-02-14 11:58:15 |        8786460 |         0 | 64.26    | 346.16    |    0 |  781 |  916 |    0 |  940 |    0 |    0 |  902 |  944 |  967 |  466 |  968 |
| 2015-02-14 11:58:20 |        8786460 |         1 | 63.97    | 345.91    |    0 |  781 |  916 |    0 |  940 |    0 |    0 |  902 |  944 |  967 |  466 |  968 |
| 2015-02-14 11:58:30 |        8786460 |         2 | 63.39    | 345.41    |    0 |  804 |  885 |    0 |  930 |    0 |    0 |  909 |  942 |  967 |  474 |  966 |
| 2015-02-14 11:58:30 |        8786460 |         3 | 63.39    | 345.41    |    0 |  804 |  885 |    0 |  930 |    0 |    0 |  909 |  942 |  967 |  474 |  966 |
| 2015-02-14 11:58:35 |        8786460 |         4 | 63.1     | 345.17    |    0 |  757 |  919 |    0 |  919 |    0 |  982 |  914 |  939 |  968 |  480 |  965 |
| 2015-02-14 11:58:40 |        8786460 |         5 | 62.8     | 344.93    |    0 |  757 |  919 |    0 |  919 |    0 |  982 |  914 |  939 |  968 |  480 |  965 |
| 2015-02-14 11:58:45 |        8786460 |         6 | 62.51    | 344.7     |    0 |  764 |  920 |    0 |  908 |    0 |  974 |  917 |  938 |  968 |  487 |  964 |
| 2015-02-14 11:58:50 |        8786460 |         7 | 62.22    | 344.47    |    0 |  764 |  920 |    0 |  908 |    0 |  974 |  917 |  938 |  968 |  487 |  964 |
| 2015-02-14 11:58:55 |        8786460 |         8 | 61.93    | 344.25    |    0 |  753 |  921 |    0 |  898 |    0 |  975 |  922 |  936 |  968 |  496 |  962 |
| 2015-02-14 11:59:00 |        8786460 |         9 | 61.63    | 344.03    |    0 |  753 |  921 |    0 |  898 |    0 |  975 |  922 |  936 |  968 |  496 |  962 |
| 2015-02-14 11:59:05 |        8786460 |        10 | 61.34    | 343.81    |    0 |  772 |  881 |    0 |  887 |    0 |  972 |  922 |  934 |  968 |  506 |  961 |
| 2015-02-14 11:59:10 |        8786460 |        11 | 61.05    | 343.6     |    0 |  772 |  881 |    0 |  887 |    0 |  972 |  922 |  934 |  968 |  506 |  961 |
| 2015-02-14 11:59:15 |        8786460 |        12 | 60.75    | 343.39    |    0 |  755 |  924 |    0 |  877 |    0 |  970 |  923 |  932 |  969 |  517 |  960 |
| 2015-02-14 11:59:20 |        8786460 |        13 | 60.46    | 343.19    |    0 |  755 |  924 |    0 |  877 |    0 |  970 |  923 |  932 |  969 |  517 |  960 |
| 2015-02-14 11:59:25 |        8786460 |        14 | 60.17    | 342.98    |    0 |  744 |  925 |    0 |  868 |    0 |  967 |  923 |  931 |  970 |  528 |  958 |
| 2015-02-14 11:59:30 |        8786460 |        15 | 59.87    | 342.78    |    0 |  744 |  925 |    0 |  868 |    0 |  967 |  923 |  931 |  970 |  528 |  958 |
| 2015-02-14 11:59:35 |        8786460 |        16 | 59.58    | 342.59    |    0 |  457 |  899 |    0 |  858 |    0 |  962 |  923 |  929 |  970 |  839 |    0 |
| 2015-02-14 11:59:40 |        8786460 |        17 | 59.28    | 342.39    |    0 |  457 |  899 |    0 |  858 |    0 |  962 |  923 |  929 |  970 |  839 |    0 |
| 2015-02-14 11:59:45 |        8786460 |        18 | 58.99    | 342.2     |    0 |  663 |  884 |    0 |  849 |    0 |  957 |  923 |  927 |  970 |  555 |  952 |
| 2015-02-14 11:59:50 |        8786460 |        19 | 58.69    | 342.02    |    0 |  663 |  884 |    0 |  849 |    0 |  957 |  923 |  927 |  970 |  555 |  952 |
| 2015-02-14 11:59:55 |        8786460 |        20 | 58.39    | 341.83    |    0 |  612 |  951 |    0 |  841 |    0 |  949 |  923 |  925 |  967 |  570 |  953 |
| 2015-02-14 12:00:00 |        8786460 |        21 | 58.1     | 341.65    |    0 |  612 |  951 |    0 |  841 |    0 |  949 |  923 |  925 |  967 |  570 |  953 |
| 2015-02-14 12:00:05 |        8786460 |        22 | 57.8     | 341.47    |    0 |  697 |  930 |    0 |  834 |    0 |  941 |  922 |  924 |  972 |  586 |  952 |
| 2015-02-14 12:00:10 |        8786460 |        23 | 57.51    | 341.29    |    0 |  697 |  930 |    0 |  834 |    0 |  941 |  922 |  924 |  972 |  586 |  952 |
| 2015-02-14 12:00:15 |        8786461 |         0 | 57.21    | 341.12    |    0 |  777 |  814 |    0 |  826 |    0 |  932 |  921 |  923 |  973 |  601 |  951 |
| 2015-02-14 12:00:20 |        8786461 |         1 | 56.91    | 340.95    |    0 |  777 |  814 |    0 |  826 |    0 |  932 |  921 |  923 |  973 |  601 |  951 |
| 2015-02-14 12:00:25 |        8786461 |         2 | 56.62    | 340.78    |    0 |  697 |  931 |    0 |  820 |    0 |  921 |  921 |  921 |  976 |  616 |  949 |
| 2015-02-14 12:00:30 |        8786461 |         3 | 56.32    | 340.61    |    0 |  697 |  931 |    0 |  820 |    0 |  921 |  921 |  921 |  976 |  616 |  949 |
| 2015-02-14 12:00:35 |        8786461 |         4 | 56.02    | 340.45    |    0 |  678 |  931 |    0 |  815 |    0 |  913 |  922 |  920 |  975 |  630 |  950 |
| 2015-02-14 12:00:40 |        8786461 |         5 | 55.72    | 340.28    |    0 |  678 |  931 |    0 |  815 |    0 |  913 |  922 |  920 |  975 |  630 |  950 |
| 2015-02-14 12:00:45 |        8786461 |         6 | 55.43    | 340.12    |    0 |  657 |  933 |    0 |  809 |    0 |  904 |  922 |  919 |  976 |  642 |  948 |
| 2015-02-14 12:00:50 |        8786461 |         7 | 55.13    | 339.96    |    0 |  657 |  933 |    0 |  809 |    0 |  904 |  922 |  919 |  976 |  642 |  948 |
| 2015-02-14 12:02:20 |        8786462 |         1 | 49.74    | 337.42    |    0 |  648 |  928 |  972 |  786 |    0 |  810 |  920 |  911 |    0 |  776 |  939 |
| 2015-02-14 13:32:10 |        8786506 |        19 | 75.31    | 338.96    |    0 |  426 |  758 |    0 |    0 |  932 |  967 |  979 |  816 |    0 |  974 |    0 |
| 2015-02-14 13:32:20 |        8786506 |        20 | 74.8     | 337.58    |    0 |  426 |  758 |    0 |    0 |  932 |  967 |  979 |  816 |    0 |  974 |    0 |
| 2015-02-14 13:32:20 |        8786506 |        21 | 74.8     | 337.58    |    0 |  426 |  758 |    0 |    0 |  932 |  967 |  979 |  816 |    0 |  974 |    0 |
| 2015-02-14 13:32:30 |        8786506 |        22 | 74.29    | 336.29    |    0 |  426 |  758 |    0 |    0 |  932 |  967 |  979 |  816 |    0 |  974 |    0 |
| 2015-02-14 13:32:30 |        8786506 |        23 | 74.29    | 336.29    |    0 |  426 |  758 |    0 |    0 |  932 |  967 |  979 |  816 |    0 |  974 |    0 |
| 2015-02-14 13:32:40 |        8786507 |         0 | 73.77    | 335.07    |    0 |  426 |  758 |    0 |    0 |  932 |  967 |  979 |  816 |    0 |  974 |    0 |
| 2015-02-14 13:32:40 |        8786507 |         1 | 73.77    | 335.07    |    0 |  426 |  758 |    0 |    0 |  932 |  967 |  979 |  816 |    0 |  974 |    0 |
| 2015-02-14 13:32:50 |        8786507 |         2 | 73.24    | 333.93    |    0 |  426 |  758 |    0 |    0 |  932 |  967 |  979 |  816 |    0 |  974 |    0 |
| 2015-02-14 13:32:50 |        8786507 |         3 | 73.24    | 333.93    |    0 |  426 |  758 |    0 |    0 |  932 |  967 |  979 |  816 |    0 |  974 |    0 |
| 2015-02-14 13:33:00 |        8786507 |         4 | 72.7     | 332.85    |    0 |  426 |  758 |    0 |    0 |  932 |  967 |  979 |  816 |    0 |  974 |    0 |
| 2015-02-14 13:33:00 |        8786507 |         5 | 72.7     | 332.85    |    0 |  426 |  758 |    0 |    0 |  932 |  967 |  979 |  816 |    0 |  974 |    0 |
| 2015-02-14 13:33:10 |        8786507 |         6 | 72.16    | 331.83    |    0 |  426 |  758 |    0 |    0 |  932 |  967 |  979 |  816 |    0 |  974 |    0 |
| 2015-02-14 13:33:10 |        8786507 |         7 | 72.16    | 331.83    |    0 |  426 |  758 |    0 |    0 |  932 |  967 |  979 |  816 |    0 |  974 |    0 |
| 2015-02-14 13:33:20 |        8786507 |         8 | 71.62    | 330.86    |    0 |  426 |  758 |    0 |    0 |  932 |  967 |  979 |  816 |    0 |  974 |    0 |
| 2015-02-14 13:33:20 |        8786507 |         9 | 71.62    | 330.86    |    0 |  426 |  758 |    0 |    0 |  932 |  967 |  979 |  816 |    0 |  974 |    0 |
| 2015-02-14 18:15:50 |        8786648 |         7 | 70.52    | 29.65     |    0 |  632 |  861 |    0 |    0 |  528 |    0 |  537 |  980 |  938 |  429 |    0 |
| 2015-02-14 18:15:50 |        8786648 |         8 | 70.52    | 29.65     |    0 |  632 |  861 |    0 |    0 |  528 |    0 |  537 |  980 |  938 |  429 |    0 |
| 2015-02-14 18:15:50 |        8786648 |         9 | 70.52    | 29.65     |    0 |  600 |  507 |    0 |    0 |  831 |    0 |  569 |  980 |  964 |  497 |    0 |
| 2015-02-14 18:16:00 |        8786648 |        10 | 71.07    | 28.79     |    0 |  600 |  507 |    0 |    0 |  831 |    0 |  569 |  980 |  964 |  497 |    0 |
| 2015-02-14 18:16:00 |        8786648 |        11 | 71.07    | 28.79     |    0 |  568 |  440 |    0 |    0 |  837 |    0 |  600 |  977 |  981 |  566 |    0 |
| 2015-02-14 18:16:10 |        8786648 |        13 | 71.62    | 27.88     |    0 |  537 |  677 |    0 |    0 |  848 |    0 |  628 |  976 |  976 |  645 |    0 |
| 2015-02-14 18:16:20 |        8786648 |        14 | 72.16    | 26.91     |    0 |  537 |  677 |    0 |    0 |  848 |    0 |  628 |  976 |  976 |  645 |    0 |
| 2015-02-14 18:16:25 |        8786648 |        15 | 72.43    | 26.41     |    0 |  507 |  636 |    0 |    0 |  854 |    0 |  665 |  976 |    0 |  728 |    0 |
| 2015-02-14 18:16:30 |        8786648 |        16 | 72.7     | 25.9      |    0 |  507 |  636 |    0 |    0 |  854 |    0 |  665 |  976 |    0 |  728 |    0 |
| 2015-02-14 18:16:35 |        8786648 |        17 | 72.97    | 25.36     |    0 |  846 |  232 |    0 |    0 |  597 |    0 |  698 |  976 |    0 |  810 |    0 |
| 2015-02-14 18:16:35 |        8786648 |        18 | 72.97    | 25.36     |    0 |  846 |  232 |    0 |    0 |  597 |    0 |  698 |  976 |    0 |  810 |    0 |
| 2015-02-14 18:16:45 |        8786648 |        19 | 73.5     | 24.25     |    0 |  454 |  625 |    0 |    0 |  868 |    0 |  733 |  975 |    0 |  893 |    0 |
| 2015-02-14 18:16:50 |        8786648 |        20 | 73.76    | 23.67     |    0 |  454 |  625 |    0 |    0 |  868 |    0 |  733 |  975 |    0 |  893 |    0 |
| 2015-02-14 18:16:55 |        8786648 |        21 | 74.02    | 23.07     |    0 |  426 |  551 |    0 |    0 |  874 |    0 |  768 |  976 |    0 |  976 |    0 |
| 2015-02-14 18:17:00 |        8786648 |        22 | 74.28    | 22.45     |    0 |  426 |  551 |    0 |    0 |  874 |    0 |  768 |  976 |    0 |  976 |    0 |
| 2015-02-14 18:17:05 |        8786648 |        23 | 74.54    | 21.82     |    0 |  398 |  583 |    0 |    0 |  879 |    0 |  802 |  968 |    0 |  983 |    0 |
| 2015-02-14 18:17:10 |        8786649 |         0 | 74.8     | 21.16     |    0 |  398 |  583 |    0 |    0 |  879 |    0 |  802 |  968 |    0 |  983 |    0 |
| 2015-02-14 18:17:15 |        8786649 |         1 | 75.05    | 20.48     |    0 |  575 |  338 |    0 |    0 |  884 |    0 |  837 |  958 |    0 |  981 |    0 |
| 2015-02-14 18:17:20 |        8786649 |         2 | 75.31    | 19.78     |    0 |  575 |  338 |    0 |    0 |  884 |    0 |  837 |  958 |    0 |  981 |    0 |
| 2015-02-14 18:17:25 |        8786649 |         3 | 75.56    | 19.05     |    0 |  352 |  586 |    0 |    0 |  889 |    0 |  872 |  939 |    0 |  982 |    0 |
| 2015-02-14 19:51:35 |        8786696 |         5 | 65.41    | 11.51     |  987 |  985 |    0 |    0 |    0 |    0 |  977 |  976 |  980 |  979 |    0 |    0 |
